depth,PAR_ADJUSTED
0.0,149.8516
5.0,71.9667
10.0,31.0387
15.0,18.8214
20.0,9.4856
25.0,6.1031
30.0,3.0036
35.0,2.0944
40.0,1.0995
45.0,0.5953
50.0,0.3855
55.0,0.2613
60.0,0.1624
65.0,0.1051
70.0,0.0789
75.0,0.0573
80.0,0.0386
85.0,0.0244
90.0,0.0197
95.0,0.0155
100.0,0.0137
105.0,0.0122
110.0,0.0072
115.0,0.0048
120.0,0.0036
125.0,0.0039
130.0,0.0032
135.0,0.0026
140.0,0.0022
145.0,0.0016
150.0,0.0015
155.0,0.0012
160.0,0.0014
165.0,0.0011
170.0,0.0011
175.0,0.0009
180.0,0.0007
185.0,0.0008
190.0,0.0007
195.0,0.0012
200.0,0.0012
205.0,0.0013
210.0,0.0014
215.0,0.0009
220.0,0.0014
225.0,0.0015
230.0,0.0015
235.0,0.0015
240.0,0.0013
245.0,0.0016
250.0,0.0008
