depth,PAR_ADJUSTED
0.0,254.545
5.0,146.4807
10.0,79.451
15.0,52.6158
20.0,30.0136
25.0,22.57
30.0,13.7617
35.0,12.147
40.0,7.9863
45.0,5.5381
50.0,3.5628
55.0,2.8547
60.0,2.313
65.0,1.3851
70.0,0.9625
75.0,0.5495
80.0,0.4159
85.0,0.2501
90.0,0.1907
95.0,0.1535
100.0,0.0996
105.0,0.0832
110.0,0.0521
115.0,0.0355
120.0,0.0224
125.0,0.0313
130.0,0.0221
135.0,0.0135
140.0,0.0155
145.0,0.0101
150.0,0.0087
155.0,0.0088
160.0,0.0077
165.0,0.0086
170.0,0.0078
175.0,0.007
180.0,0.0046
185.0,0.0061
190.0,0.0058
195.0,0.0147
200.0,0.0182
205.0,0.0154
210.0,0.0137
215.0,0.0113
220.0,0.0216
225.0,0.0179
230.0,0.0229
235.0,0.0161
240.0,0.0163
245.0,0.0184
250.0,0.0071
