depth,PAR_ADJUSTED
0.0,412.0063
5.0,195.9116
10.0,104.5895
15.0,62.3767
20.0,34.3157
25.0,22.0844
30.0,13.3633
35.0,8.6272
40.0,4.8496
45.0,3.1554
50.0,1.9882
55.0,1.3078
60.0,0.8715
65.0,0.4882
70.0,0.3347
75.0,0.2125
80.0,0.1442
85.0,0.0941
90.0,0.0626
95.0,0.0475
100.0,0.03
105.0,0.0232
110.0,0.015
115.0,0.0128
120.0,0.0079
125.0,0.0075
130.0,0.0057
135.0,0.0043
140.0,0.0041
145.0,0.0031
150.0,0.0026
155.0,0.0024
160.0,0.0021
165.0,0.0018
170.0,0.0016
175.0,0.0011
180.0,0.0011
185.0,0.001
190.0,0.0011
195.0,0.0011
200.0,0.0012
205.0,0.0011
210.0,0.0012
215.0,0.001
220.0,0.001
225.0,0.001
230.0,0.0011
235.0,0.0009
240.0,0.0009
245.0,0.001
250.0,0.0008
