depth,PAR_ADJUSTED
0.0,129.0441
5.0,74.1467
10.0,48.0569
15.0,32.845
20.0,20.8285
25.0,15.6413
30.0,10.908
35.0,8.1545
40.0,5.1855
45.0,4.1187
50.0,2.607
55.0,2.051
60.0,1.7371
65.0,1.0865
70.0,0.949
75.0,0.6876
80.0,0.4907
85.0,0.3606
90.0,0.2826
95.0,0.2126
100.0,0.1787
105.0,0.1372
110.0,0.0905
115.0,0.0769
120.0,0.0508
125.0,0.0388
130.0,0.0367
135.0,0.0316
140.0,0.0222
145.0,0.0195
150.0,0.018
155.0,0.0118
160.0,0.0108
165.0,0.0079
170.0,0.0078
175.0,0.0082
180.0,0.0059
185.0,0.0064
190.0,0.0058
195.0,0.0052
200.0,0.0051
205.0,0.0043
210.0,0.0039
215.0,0.0038
220.0,0.0034
225.0,0.003
230.0,0.0033
235.0,0.003
240.0,0.0032
245.0,0.0033
250.0,0.003
