depth,PAR_ADJUSTED
0.0,706.2473
5.0,327.3064
10.0,153.8093
15.0,75.4948
20.0,40.9582
25.0,22.5867
30.0,11.6419
35.0,6.5219
40.0,4.0388
45.0,2.5551
50.0,1.6304
55.0,0.9899
60.0,0.724
65.0,0.5118
70.0,0.3215
75.0,0.227
80.0,0.1501
85.0,0.1239
90.0,0.0753
95.0,0.0469
100.0,0.0314
105.0,0.0215
110.0,0.0174
115.0,0.0119
120.0,0.0089
125.0,0.0068
130.0,0.0056
135.0,0.0049
140.0,0.0043
145.0,0.0032
150.0,0.0027
155.0,0.0024
160.0,0.0025
165.0,0.0019
170.0,0.0022
175.0,0.002
180.0,0.0016
185.0,0.0017
190.0,0.0017
195.0,0.0018
200.0,0.0019
205.0,0.0017
210.0,0.002
215.0,0.0018
220.0,0.0019
225.0,0.0017
230.0,0.0019
235.0,0.0019
240.0,0.0019
245.0,0.0019
250.0,0.0022
