depth,PAR_ADJUSTED
0.0,132.3071
5.0,76.1774
10.0,50.3467
15.0,34.4466
20.0,21.9415
25.0,16.5073
30.0,11.7436
35.0,8.8685
40.0,5.6214
45.0,4.4914
50.0,2.8303
55.0,2.2326
60.0,1.9229
65.0,1.1819
70.0,1.0401
75.0,0.7564
80.0,0.5367
85.0,0.3946
90.0,0.3082
95.0,0.2296
100.0,0.1945
105.0,0.1473
110.0,0.0971
115.0,0.0823
120.0,0.0533
125.0,0.04
130.0,0.0384
135.0,0.0316
140.0,0.0225
145.0,0.0196
150.0,0.0181
155.0,0.0115
160.0,0.0105
165.0,0.0077
170.0,0.0074
175.0,0.0079
180.0,0.0057
185.0,0.0061
190.0,0.0056
195.0,0.0048
200.0,0.0049
205.0,0.0041
210.0,0.0037
215.0,0.0036
220.0,0.0032
225.0,0.0028
230.0,0.0031
235.0,0.0028
240.0,0.003
245.0,0.003
250.0,0.0028
