depth,PAR_ADJUSTED
0.0,162.5484
5.0,83.0217
10.0,45.5741
15.0,26.0635
20.0,16.5409
25.0,9.8671
30.0,6.8138
35.0,4.5019
40.0,2.6368
45.0,1.9553
50.0,1.3077
55.0,0.8993
60.0,0.7095
65.0,0.5044
70.0,0.4078
75.0,0.3255
80.0,0.2322
85.0,0.1827
90.0,0.1456
95.0,0.1175
100.0,0.1001
105.0,0.0741
110.0,0.0543
115.0,0.0468
120.0,0.0356
125.0,0.0252
130.0,0.0242
135.0,0.0207
140.0,0.0153
145.0,0.0137
150.0,0.0128
155.0,0.0088
160.0,0.0086
165.0,0.007
170.0,0.0064
175.0,0.0073
180.0,0.0056
185.0,0.006
190.0,0.0059
195.0,0.0058
200.0,0.0057
205.0,0.0058
210.0,0.005
215.0,0.005
220.0,0.0047
225.0,0.0048
230.0,0.005
235.0,0.0045
240.0,0.0047
245.0,0.0059
250.0,0.0048
