depth,PAR_ADJUSTED
0.0,327.2023
5.0,165.1859
10.0,97.4194
15.0,61.9013
20.0,36.4183
25.0,26.3477
30.0,17.4015
35.0,12.0072
40.0,7.7114
45.0,5.277
50.0,3.4683
55.0,2.6985
60.0,1.8298
65.0,1.1494
70.0,0.8748
75.0,0.6351
80.0,0.4695
85.0,0.303
90.0,0.228
95.0,0.1861
100.0,0.1255
105.0,0.1018
110.0,0.0713
115.0,0.0664
120.0,0.0383
125.0,0.0328
130.0,0.0268
135.0,0.0183
140.0,0.0179
145.0,0.0123
150.0,0.0103
155.0,0.0087
160.0,0.0072
165.0,0.0065
170.0,0.0054
175.0,0.0044
180.0,0.0042
185.0,0.0035
190.0,0.0038
195.0,0.0036
200.0,0.0045
205.0,0.004
210.0,0.0041
215.0,0.0033
220.0,0.0037
225.0,0.0034
230.0,0.0036
235.0,0.0029
240.0,0.0036
245.0,0.0036
250.0,0.0028
