depth,PAR_ADJUSTED
0.0,774.4413
5.0,388.3314
10.0,226.1794
15.0,130.8011
20.0,83.5292
25.0,54.3324
30.0,33.2792
35.0,20.6006
40.0,13.4497
45.0,8.989
50.0,5.5846
55.0,3.4279
60.0,2.2972
65.0,1.5842
70.0,1.122
75.0,0.7889
80.0,0.5008
85.0,0.3978
90.0,0.2722
95.0,0.2032
100.0,0.1417
105.0,0.109
110.0,0.0878
115.0,0.0694
120.0,0.0602
125.0,0.0465
130.0,0.0408
135.0,0.0343
140.0,0.0325
145.0,0.0309
150.0,0.0299
155.0,0.0239
160.0,0.024
165.0,0.0191
170.0,0.018
175.0,0.018
180.0,0.0159
185.0,0.0154
190.0,0.015
195.0,0.0144
200.0,0.0174
205.0,0.0134
210.0,0.0145
215.0,0.0119
220.0,0.0128
225.0,0.012
230.0,0.0119
235.0,0.0106
240.0,0.012
245.0,0.0111
250.0,0.0114
