depth,PAR_ADJUSTED
0.0,121.8177
5.0,64.6754
10.0,34.9041
15.0,20.7157
20.0,11.0758
25.0,7.4888
30.0,4.0726
35.0,2.915
40.0,1.6517
45.0,1.1279
50.0,0.7403
55.0,0.4243
60.0,0.3144
65.0,0.1874
70.0,0.1269
75.0,0.0876
80.0,0.0564
85.0,0.0362
90.0,0.0219
95.0,0.0172
100.0,0.0119
105.0,0.008
110.0,0.0059
115.0,0.0041
120.0,0.003
125.0,0.0027
130.0,0.0019
135.0,0.0016
140.0,0.0013
145.0,0.001
150.0,0.001
155.0,0.0008
160.0,0.0007
165.0,0.0007
170.0,0.0007
175.0,0.0006
180.0,0.0005
185.0,0.0006
190.0,0.0006
195.0,0.0006
200.0,0.0007
205.0,0.0006
210.0,0.0007
215.0,0.0005
220.0,0.0007
225.0,0.0006
230.0,0.0006
235.0,0.0006
240.0,0.0006
245.0,0.0006
250.0,0.0005
