depth,PAR_ADJUSTED
0.0,219.7983
5.0,129.3167
10.0,86.483
15.0,54.932
20.0,37.6778
25.0,25.0194
30.0,17.6305
35.0,12.3687
40.0,8.0741
45.0,5.8853
50.0,3.9846
55.0,2.6596
60.0,1.8628
65.0,1.5155
70.0,1.0843
75.0,0.9548
80.0,0.6173
85.0,0.5179
90.0,0.3919
95.0,0.3177
100.0,0.2651
105.0,0.2092
110.0,0.1633
115.0,0.1496
120.0,0.1132
125.0,0.1058
130.0,0.0956
135.0,0.0898
140.0,0.0758
145.0,0.0671
150.0,0.0594
155.0,0.0541
160.0,0.0514
165.0,0.0392
170.0,0.0371
175.0,0.0416
180.0,0.0365
185.0,0.0387
190.0,0.0337
195.0,0.0277
200.0,0.0248
205.0,0.0202
210.0,0.0202
215.0,0.0177
220.0,0.0173
225.0,0.0167
230.0,0.0156
235.0,0.0148
240.0,0.0152
245.0,0.0118
250.0,0.0099
