depth,PAR_ADJUSTED
0.0,110.6145
5.0,66.5299
10.0,41.9688
15.0,28.0767
20.0,19.1255
25.0,13.9775
30.0,10.7968
35.0,8.5288
40.0,5.404
45.0,4.456
50.0,3.3772
55.0,2.4053
60.0,2.214
65.0,1.6669
70.0,1.469
75.0,1.1196
80.0,0.8637
85.0,0.6718
90.0,0.563
95.0,0.4451
100.0,0.3695
105.0,0.2743
110.0,0.1954
115.0,0.1636
120.0,0.1193
125.0,0.1041
130.0,0.0912
135.0,0.0812
140.0,0.06
145.0,0.053
150.0,0.0494
155.0,0.0385
160.0,0.0349
165.0,0.0276
170.0,0.0251
175.0,0.0255
180.0,0.0186
185.0,0.021
190.0,0.019
195.0,0.0187
200.0,0.0207
205.0,0.0182
210.0,0.0145
215.0,0.0159
220.0,0.0134
225.0,0.0115
230.0,0.0129
235.0,0.0117
240.0,0.0127
245.0,0.0134
250.0,0.0114
