depth,PAR_ADJUSTED
0.0,227.4087
5.0,109.3807
10.0,56.5314
15.0,31.0658
20.0,17.6847
25.0,10.4799
30.0,6.2556
35.0,3.5673
40.0,2.0627
45.0,1.1739
50.0,0.7464
55.0,0.5045
60.0,0.329
65.0,0.2402
70.0,0.1752
75.0,0.1322
80.0,0.092
85.0,0.0699
90.0,0.0493
95.0,0.0402
100.0,0.0317
105.0,0.0236
110.0,0.0191
115.0,0.0154
120.0,0.0134
125.0,0.0114
130.0,0.0097
135.0,0.0093
140.0,0.0076
145.0,0.006
150.0,0.0062
155.0,0.0054
160.0,0.0052
165.0,0.0043
170.0,0.0043
175.0,0.0043
180.0,0.0038
185.0,0.0036
190.0,0.004
195.0,0.0036
200.0,0.0039
205.0,0.0034
210.0,0.0036
215.0,0.0035
220.0,0.0034
225.0,0.0036
230.0,0.0036
235.0,0.0039
240.0,0.0038
245.0,0.0033
250.0,0.0034
