depth,PAR_ADJUSTED
0.0,399.3526
5.0,202.9873
10.0,109.2963
15.0,63.3135
20.0,38.8027
25.0,25.5582
30.0,15.074
35.0,9.5305
40.0,5.5545
45.0,4.1501
50.0,2.4386
55.0,1.7289
60.0,1.1793
65.0,0.7319
70.0,0.5314
75.0,0.3585
80.0,0.2781
85.0,0.2017
90.0,0.1463
95.0,0.1212
100.0,0.08
105.0,0.0697
110.0,0.0529
115.0,0.0424
120.0,0.0309
125.0,0.0296
130.0,0.0223
135.0,0.0202
140.0,0.0206
145.0,0.0156
150.0,0.013
155.0,0.0132
160.0,0.0145
165.0,0.0111
170.0,0.0106
175.0,0.01
180.0,0.008
185.0,0.0102
190.0,0.0104
195.0,0.0111
200.0,0.0154
205.0,0.0124
210.0,0.0162
215.0,0.0119
220.0,0.0135
225.0,0.0136
230.0,0.0144
235.0,0.0116
240.0,0.011
245.0,0.0107
250.0,0.008
