depth,PAR_ADJUSTED
0.0,129.3416
5.0,64.9418
10.0,31.126
15.0,17.5468
20.0,8.8832
25.0,5.4855
30.0,3.1356
35.0,1.918
40.0,0.9769
45.0,0.5999
50.0,0.3787
55.0,0.2468
60.0,0.1656
65.0,0.1004
70.0,0.0725
75.0,0.0495
80.0,0.0324
85.0,0.0233
90.0,0.0156
95.0,0.0133
100.0,0.0095
105.0,0.0066
110.0,0.005
115.0,0.0039
120.0,0.0031
125.0,0.0029
130.0,0.0021
135.0,0.002
140.0,0.0016
145.0,0.0013
150.0,0.0012
155.0,0.001
160.0,0.0012
165.0,0.001
170.0,0.0011
175.0,0.0009
180.0,0.0008
185.0,0.001
190.0,0.001
195.0,0.0012
200.0,0.0013
205.0,0.0014
210.0,0.0014
215.0,0.0012
220.0,0.0015
225.0,0.0015
230.0,0.0016
235.0,0.0017
240.0,0.0016
245.0,0.0016
250.0,0.0015
