depth,PAR_ADJUSTED
0.0,234.8676
5.0,122.8216
10.0,69.8964
15.0,46.5328
20.0,25.4535
25.0,19.6879
30.0,13.1687
35.0,9.5697
40.0,6.3836
45.0,4.4743
50.0,2.6845
55.0,2.4262
60.0,1.5728
65.0,0.9173
70.0,0.6781
75.0,0.465
80.0,0.3375
85.0,0.1938
90.0,0.1377
95.0,0.1121
100.0,0.0738
105.0,0.0518
110.0,0.0343
115.0,0.0312
120.0,0.0173
125.0,0.0146
130.0,0.0109
135.0,0.007
140.0,0.0068
145.0,0.0047
150.0,0.0039
155.0,0.003
160.0,0.0025
165.0,0.0023
170.0,0.0019
175.0,0.0015
180.0,0.0014
185.0,0.0011
190.0,0.0012
195.0,0.0013
200.0,0.0016
205.0,0.0016
210.0,0.0016
215.0,0.0013
220.0,0.0016
225.0,0.0015
230.0,0.0016
235.0,0.0014
240.0,0.0017
245.0,0.0018
250.0,0.0013
