depth,PAR_ADJUSTED
0.0,158.744
5.0,88.5855
10.0,50.9945
15.0,32.8534
20.0,18.9041
25.0,14.5204
30.0,8.8219
35.0,6.7284
40.0,4.4423
45.0,3.2587
50.0,2.3792
55.0,1.6164
60.0,1.3764
65.0,0.785
70.0,0.762
75.0,0.4253
80.0,0.3221
85.0,0.2163
90.0,0.1437
95.0,0.0966
100.0,0.0782
105.0,0.0575
110.0,0.0302
115.0,0.0224
120.0,0.0127
125.0,0.0132
130.0,0.0109
135.0,0.0063
140.0,0.0059
145.0,0.0037
150.0,0.0038
155.0,0.0033
160.0,0.0028
165.0,0.0025
170.0,0.0021
175.0,0.0018
180.0,0.0016
185.0,0.0014
190.0,0.0017
195.0,0.0022
200.0,0.0026
205.0,0.0022
210.0,0.002
215.0,0.0017
220.0,0.0025
225.0,0.0022
230.0,0.0025
235.0,0.0017
240.0,0.0015
245.0,0.0018
250.0,0.0011
