depth,PAR_ADJUSTED
0.0,344.5728
5.0,220.9247
10.0,147.5153
15.0,101.1311
20.0,69.3026
25.0,68.4422
30.0,45.2762
35.0,47.6103
40.0,36.4046
45.0,30.2374
50.0,18.0857
55.0,15.5256
60.0,13.1669
65.0,7.6017
70.0,5.8494
75.0,4.1304
80.0,2.6099
85.0,1.6775
90.0,1.4545
95.0,1.2156
100.0,0.7817
105.0,0.5569
110.0,0.4068
115.0,0.3653
120.0,0.2245
125.0,0.2146
130.0,0.1691
135.0,0.098
140.0,0.1005
145.0,0.0777
150.0,0.0459
155.0,0.0397
160.0,0.035
165.0,0.0343
170.0,0.0288
175.0,0.0257
180.0,0.0186
185.0,0.0172
190.0,0.0188
195.0,0.0234
200.0,0.0362
205.0,0.0269
210.0,0.0249
215.0,0.0233
220.0,0.0249
225.0,0.0238
230.0,0.0282
235.0,0.0186
240.0,0.0198
245.0,0.0214
250.0,0.0123
