depth,PAR_ADJUSTED
0.0,838.4766
5.0,362.8697
10.0,168.6157
15.0,87.1014
20.0,44.9962
25.0,23.0708
30.0,11.613
35.0,5.8976
40.0,3.1407
45.0,1.4916
50.0,0.8397
55.0,0.4636
60.0,0.2551
65.0,0.1449
70.0,0.0822
75.0,0.049
80.0,0.0315
85.0,0.0204
90.0,0.0136
95.0,0.0105
100.0,0.0073
105.0,0.005
110.0,0.0037
115.0,0.0035
120.0,0.0028
125.0,0.0023
130.0,0.0021
135.0,0.0018
140.0,0.0018
145.0,0.0016
150.0,0.0015
155.0,0.0015
160.0,0.0015
165.0,0.0014
170.0,0.0013
175.0,0.0011
180.0,0.0011
185.0,0.0011
190.0,0.0013
195.0,0.0012
200.0,0.0014
205.0,0.0013
210.0,0.0015
215.0,0.0012
220.0,0.0013
225.0,0.0015
230.0,0.0016
235.0,0.0015
240.0,0.0018
245.0,0.0019
250.0,0.0019
