depth,PAR_ADJUSTED
0.0,339.761
5.0,154.7922
10.0,76.6998
15.0,43.3408
20.0,25.1902
25.0,14.6663
30.0,8.8829
35.0,5.1329
40.0,3.0167
45.0,1.881
50.0,1.2006
55.0,0.712
60.0,0.5317
65.0,0.3725
70.0,0.2722
75.0,0.2034
80.0,0.1575
85.0,0.1209
90.0,0.0862
95.0,0.0738
100.0,0.0601
105.0,0.0451
110.0,0.036
115.0,0.0318
120.0,0.0248
125.0,0.0236
130.0,0.0211
135.0,0.0201
140.0,0.0158
145.0,0.0127
150.0,0.013
155.0,0.0103
160.0,0.0106
165.0,0.0091
170.0,0.0086
175.0,0.0068
180.0,0.0067
185.0,0.0065
190.0,0.0067
195.0,0.0067
200.0,0.0059
205.0,0.0056
210.0,0.0057
215.0,0.0048
220.0,0.0052
225.0,0.0047
230.0,0.0046
235.0,0.0047
240.0,0.0048
245.0,0.0042
250.0,0.0043
