depth,PAR_ADJUSTED
0.0,135.3538
5.0,65.0516
10.0,27.8217
15.0,17.7733
20.0,9.0823
25.0,5.7189
30.0,2.9837
35.0,2.1149
40.0,1.075
45.0,0.585
50.0,0.3828
55.0,0.263
60.0,0.1671
65.0,0.1021
70.0,0.0858
75.0,0.063
80.0,0.0442
85.0,0.0302
90.0,0.0237
95.0,0.0178
100.0,0.0151
105.0,0.014
110.0,0.0098
115.0,0.0057
120.0,0.0043
125.0,0.0049
130.0,0.0041
135.0,0.0035
140.0,0.0031
145.0,0.0021
150.0,0.0021
155.0,0.0015
160.0,0.0019
165.0,0.0014
170.0,0.0015
175.0,0.0012
180.0,0.001
185.0,0.0011
190.0,0.0009
195.0,0.0016
200.0,0.0016
205.0,0.0015
210.0,0.0016
215.0,0.0011
220.0,0.0017
225.0,0.0017
230.0,0.0017
235.0,0.0017
240.0,0.0014
245.0,0.0016
250.0,0.001
