depth,PAR_ADJUSTED
0.0,142.0849
5.0,68.2635
10.0,33.8678
15.0,21.2832
20.0,11.9861
25.0,7.63
30.0,4.4588
35.0,2.825
40.0,1.7651
45.0,1.0643
50.0,0.684
55.0,0.4735
60.0,0.3345
65.0,0.2106
70.0,0.1672
75.0,0.1157
80.0,0.0869
85.0,0.0548
90.0,0.0376
95.0,0.0303
100.0,0.0256
105.0,0.0174
110.0,0.0118
115.0,0.0091
120.0,0.0056
125.0,0.0058
130.0,0.0041
135.0,0.0031
140.0,0.0023
145.0,0.0018
150.0,0.0017
155.0,0.0013
160.0,0.0014
165.0,0.0012
170.0,0.001
175.0,0.0009
180.0,0.0008
185.0,0.0008
190.0,0.0008
195.0,0.0009
200.0,0.0012
205.0,0.001
210.0,0.0011
215.0,0.0009
220.0,0.0011
225.0,0.0011
230.0,0.0011
235.0,0.0011
240.0,0.0011
245.0,0.0012
250.0,0.0012
