depth,PAR_ADJUSTED
0.0,568.545
5.0,303.411
10.0,206.1394
15.0,145.0579
20.0,103.545
25.0,77.6335
30.0,55.9364
35.0,37.7947
40.0,27.8341
45.0,21.0926
50.0,14.3797
55.0,9.9006
60.0,7.9492
65.0,5.1674
70.0,4.1404
75.0,3.0995
80.0,2.2949
85.0,1.9327
90.0,1.2083
95.0,1.1115
100.0,0.8626
105.0,0.7337
110.0,0.6238
115.0,0.5473
120.0,0.4539
125.0,0.4272
130.0,0.3606
135.0,0.3052
140.0,0.2638
145.0,0.2214
150.0,0.2162
155.0,0.1803
160.0,0.1817
165.0,0.1421
170.0,0.1228
175.0,0.0913
180.0,0.0925
185.0,0.0752
190.0,0.073
195.0,0.0701
200.0,0.0638
205.0,0.0543
210.0,0.0554
215.0,0.0415
220.0,0.0428
225.0,0.0375
230.0,0.0295
235.0,0.0246
240.0,0.0256
245.0,0.0229
250.0,0.0189
