depth,PAR_ADJUSTED
0.0,593.6686
5.0,333.3294
10.0,232.1637
15.0,158.7387
20.0,104.5105
25.0,86.0481
30.0,61.9398
35.0,47.3994
40.0,32.2955
45.0,30.4365
50.0,19.8632
55.0,12.703
60.0,10.7828
65.0,7.6081
70.0,5.1653
75.0,3.8745
80.0,2.7956
85.0,1.753
90.0,1.4767
95.0,1.1301
100.0,0.8861
105.0,0.8517
110.0,0.6239
115.0,0.5582
120.0,0.3474
125.0,0.3535
130.0,0.2732
135.0,0.1924
140.0,0.1683
145.0,0.1442
150.0,0.0988
155.0,0.0831
160.0,0.0635
165.0,0.0567
170.0,0.0351
175.0,0.0366
180.0,0.0241
185.0,0.0192
190.0,0.0171
195.0,0.0164
200.0,0.0105
205.0,0.0097
210.0,0.0083
215.0,0.0061
220.0,0.0065
225.0,0.0057
230.0,0.0055
235.0,0.0038
240.0,0.0043
245.0,0.0042
250.0,0.0027
