depth,PAR_ADJUSTED
0.0,376.8405
5.0,190.9811
10.0,103.4838
15.0,62.588
20.0,33.8648
25.0,23.4369
30.0,13.8185
35.0,9.2847
40.0,5.5455
45.0,3.7616
50.0,2.3547
55.0,1.5923
60.0,1.1095
65.0,0.6267
70.0,0.411
75.0,0.2679
80.0,0.1878
85.0,0.1168
90.0,0.0808
95.0,0.0621
100.0,0.0399
105.0,0.0332
110.0,0.0207
115.0,0.0173
120.0,0.0108
125.0,0.0098
130.0,0.0074
135.0,0.0051
140.0,0.0051
145.0,0.0037
150.0,0.0031
155.0,0.0027
160.0,0.0024
165.0,0.002
170.0,0.0017
175.0,0.0012
180.0,0.0012
185.0,0.001
190.0,0.0011
195.0,0.0011
200.0,0.0012
205.0,0.0011
210.0,0.0012
215.0,0.0009
220.0,0.001
225.0,0.0011
230.0,0.0012
235.0,0.0008
240.0,0.0009
245.0,0.0009
250.0,0.0008
