depth,PAR_ADJUSTED
0.0,145.8055
5.0,72.2884
10.0,32.3526
15.0,20.8919
20.0,10.6359
25.0,7.2899
30.0,3.7778
35.0,2.6935
40.0,1.4622
45.0,0.8686
50.0,0.5914
55.0,0.4144
60.0,0.2692
65.0,0.1995
70.0,0.1368
75.0,0.1016
80.0,0.0677
85.0,0.0393
90.0,0.0325
95.0,0.0238
100.0,0.0204
105.0,0.0179
110.0,0.011
115.0,0.0073
120.0,0.0053
125.0,0.0054
130.0,0.0043
135.0,0.0033
140.0,0.0028
145.0,0.002
150.0,0.0018
155.0,0.0014
160.0,0.0016
165.0,0.0013
170.0,0.0013
175.0,0.0011
180.0,0.0008
185.0,0.0009
190.0,0.0008
195.0,0.0014
200.0,0.0013
205.0,0.0014
210.0,0.0014
215.0,0.001
220.0,0.0015
225.0,0.0016
230.0,0.0016
235.0,0.0016
240.0,0.0014
245.0,0.0018
250.0,0.0009
