depth,PAR_ADJUSTED
0.0,173.7164
5.0,94.6383
10.0,57.7312
15.0,36.2141
20.0,23.7606
25.0,16.3909
30.0,12.1749
35.0,9.0561
40.0,5.725
45.0,4.6426
50.0,3.0843
55.0,2.3244
60.0,1.9034
65.0,1.3397
70.0,1.1125
75.0,0.883
80.0,0.639
85.0,0.4985
90.0,0.4339
95.0,0.3188
100.0,0.2676
105.0,0.2041
110.0,0.1372
115.0,0.1256
120.0,0.0807
125.0,0.0603
130.0,0.0592
135.0,0.0437
140.0,0.0295
145.0,0.0279
150.0,0.0242
155.0,0.0149
160.0,0.0135
165.0,0.01
170.0,0.0088
175.0,0.0101
180.0,0.0068
185.0,0.0075
190.0,0.0066
195.0,0.0058
200.0,0.0056
205.0,0.0049
210.0,0.0046
215.0,0.0045
220.0,0.0038
225.0,0.0034
230.0,0.0038
235.0,0.0037
240.0,0.0038
245.0,0.0039
250.0,0.0037
