depth,PAR_ADJUSTED
0.0,134.7765
5.0,65.0913
10.0,26.7384
15.0,16.6711
20.0,8.361
25.0,5.2154
30.0,2.8106
35.0,1.8988
40.0,0.9359
45.0,0.5295
50.0,0.3469
55.0,0.2397
60.0,0.1452
65.0,0.0846
70.0,0.0764
75.0,0.0573
80.0,0.0399
85.0,0.0301
90.0,0.0237
95.0,0.0178
100.0,0.0148
105.0,0.0143
110.0,0.0099
115.0,0.0055
120.0,0.0042
125.0,0.0054
130.0,0.0044
135.0,0.0037
140.0,0.0033
145.0,0.0022
150.0,0.0022
155.0,0.0017
160.0,0.0021
165.0,0.0016
170.0,0.0015
175.0,0.0013
180.0,0.0011
185.0,0.0013
190.0,0.0011
195.0,0.002
200.0,0.002
205.0,0.0019
210.0,0.0019
215.0,0.0015
220.0,0.0023
225.0,0.0025
230.0,0.0023
235.0,0.0023
240.0,0.002
245.0,0.0021
250.0,0.0012
