depth,PAR_ADJUSTED
0.0,391.4547
5.0,205.4801
10.0,127.4824
15.0,79.5737
20.0,53.1542
25.0,35.7694
30.0,23.8129
35.0,16.2363
40.0,11.3403
45.0,8.0403
50.0,4.9812
55.0,3.5144
60.0,2.3915
65.0,1.7096
70.0,1.2144
75.0,0.9567
80.0,0.6847
85.0,0.4877
90.0,0.3275
95.0,0.2533
100.0,0.1823
105.0,0.1418
110.0,0.1001
115.0,0.0797
120.0,0.0557
125.0,0.044
130.0,0.0348
135.0,0.0293
140.0,0.022
145.0,0.0186
150.0,0.016
155.0,0.0124
160.0,0.0109
165.0,0.0084
170.0,0.0077
175.0,0.0069
180.0,0.0057
185.0,0.0053
190.0,0.0047
195.0,0.0042
200.0,0.0042
205.0,0.0033
210.0,0.0034
215.0,0.0028
220.0,0.0027
225.0,0.0025
230.0,0.0026
235.0,0.0023
240.0,0.0027
245.0,0.0024
250.0,0.0024
