depth,PAR_ADJUSTED
0.0,227.4451
5.0,118.5985
10.0,69.0707
15.0,45.5822
20.0,28.8273
25.0,20.2521
30.0,13.7178
35.0,9.7868
40.0,7.2119
45.0,4.8921
50.0,3.7003
55.0,2.6664
60.0,2.1019
65.0,1.3771
70.0,1.1316
75.0,0.7831
80.0,0.7132
85.0,0.4767
90.0,0.3659
95.0,0.2752
100.0,0.2198
105.0,0.1696
110.0,0.1383
115.0,0.1138
120.0,0.076
125.0,0.061
130.0,0.055
135.0,0.0435
140.0,0.0351
145.0,0.024
150.0,0.0274
155.0,0.0192
160.0,0.0177
165.0,0.0155
170.0,0.0151
175.0,0.0122
180.0,0.0108
185.0,0.0094
190.0,0.0089
195.0,0.0095
200.0,0.01
205.0,0.0079
210.0,0.008
215.0,0.0064
220.0,0.0064
225.0,0.0068
230.0,0.0065
235.0,0.0058
240.0,0.0058
245.0,0.0058
250.0,0.006
