depth,PAR_ADJUSTED
0.0,187.1696
5.0,108.9109
10.0,65.1852
15.0,49.9015
20.0,27.5434
25.0,24.6668
30.0,17.2756
35.0,13.0479
40.0,8.7157
45.0,7.2561
50.0,5.1356
55.0,3.9754
60.0,2.9868
65.0,2.034
70.0,1.538
75.0,0.942
80.0,0.6189
85.0,0.3926
90.0,0.2748
95.0,0.2108
100.0,0.1321
105.0,0.1043
110.0,0.0597
115.0,0.0489
120.0,0.0307
125.0,0.0249
130.0,0.0162
135.0,0.0115
140.0,0.0092
145.0,0.0067
150.0,0.0053
155.0,0.0046
160.0,0.0036
165.0,0.0034
170.0,0.0026
175.0,0.0018
180.0,0.0017
185.0,0.0014
190.0,0.0016
195.0,0.0018
200.0,0.0021
205.0,0.0018
210.0,0.0017
215.0,0.0014
220.0,0.0018
225.0,0.0021
230.0,0.0019
235.0,0.0015
240.0,0.0014
245.0,0.0018
250.0,0.0011
