depth,PAR_ADJUSTED
0.0,102.4557
5.0,61.1201
10.0,40.0107
15.0,28.9212
20.0,20.2677
25.0,15.2249
30.0,12.8572
35.0,9.8446
40.0,7.0185
45.0,5.9429
50.0,4.6732
55.0,3.5558
60.0,3.253
65.0,2.5545
70.0,2.1993
75.0,1.8258
80.0,1.3802
85.0,1.1211
90.0,0.9427
95.0,0.7242
100.0,0.6129
105.0,0.4824
110.0,0.2959
115.0,0.2512
120.0,0.178
125.0,0.143
130.0,0.1234
135.0,0.0973
140.0,0.062
145.0,0.0563
150.0,0.0483
155.0,0.0332
160.0,0.0309
165.0,0.0243
170.0,0.0191
175.0,0.0215
180.0,0.0154
185.0,0.0174
190.0,0.016
195.0,0.0144
200.0,0.0155
205.0,0.0141
210.0,0.0123
215.0,0.0125
220.0,0.0098
225.0,0.009
230.0,0.0105
235.0,0.0088
240.0,0.0099
245.0,0.0108
250.0,0.0092
