depth,PAR_ADJUSTED
0.0,266.7523
5.0,118.1864
10.0,46.8552
15.0,25.007
20.0,11.8161
25.0,6.6668
30.0,3.3218
35.0,1.8465
40.0,0.9253
45.0,0.5848
50.0,0.3609
55.0,0.255
60.0,0.1618
65.0,0.1009
70.0,0.0748
75.0,0.0615
80.0,0.0435
85.0,0.0345
90.0,0.0219
95.0,0.0184
100.0,0.0135
105.0,0.0117
110.0,0.0092
115.0,0.0067
120.0,0.0055
125.0,0.0053
130.0,0.0042
135.0,0.0041
140.0,0.0041
145.0,0.0028
150.0,0.0028
155.0,0.0025
160.0,0.0028
165.0,0.0023
170.0,0.0024
175.0,0.0019
180.0,0.0021
185.0,0.0024
190.0,0.0025
195.0,0.0029
200.0,0.0036
205.0,0.0035
210.0,0.0041
215.0,0.004
220.0,0.0048
225.0,0.0046
230.0,0.0053
235.0,0.0051
240.0,0.0045
245.0,0.0051
250.0,0.0043
