depth,PAR_ADJUSTED
0.0,123.1939
5.0,70.6099
10.0,38.3083
15.0,26.4382
20.0,14.0
25.0,11.5818
30.0,6.4543
35.0,5.7366
40.0,3.601
45.0,2.6962
50.0,1.8452
55.0,1.2487
60.0,0.9702
65.0,0.5776
70.0,0.4757
75.0,0.3626
80.0,0.2417
85.0,0.1549
90.0,0.0995
95.0,0.0799
100.0,0.0564
105.0,0.0489
110.0,0.0338
115.0,0.0216
120.0,0.018
125.0,0.0168
130.0,0.0117
135.0,0.0108
140.0,0.008
145.0,0.006
150.0,0.0063
155.0,0.0043
160.0,0.0039
165.0,0.004
170.0,0.0036
175.0,0.0029
180.0,0.0024
185.0,0.0027
190.0,0.0025
195.0,0.0024
200.0,0.003
205.0,0.0027
210.0,0.0027
215.0,0.0022
220.0,0.0025
225.0,0.0023
230.0,0.0021
235.0,0.0023
240.0,0.0022
245.0,0.0019
250.0,0.0018
