depth,PAR_ADJUSTED
0.0,314.1089
5.0,134.7773
10.0,69.2666
15.0,38.1385
20.0,20.0743
25.0,11.7013
30.0,6.493
35.0,3.8581
40.0,2.2242
45.0,1.2933
50.0,0.7844
55.0,0.5428
60.0,0.3523
65.0,0.2176
70.0,0.1571
75.0,0.1093
80.0,0.0792
85.0,0.052
90.0,0.0357
95.0,0.0287
100.0,0.0216
105.0,0.0158
110.0,0.0111
115.0,0.0098
120.0,0.0063
125.0,0.0058
130.0,0.0045
135.0,0.0037
140.0,0.0033
145.0,0.0025
150.0,0.0023
155.0,0.0019
160.0,0.0019
165.0,0.0017
170.0,0.0016
175.0,0.0013
180.0,0.0013
185.0,0.0012
190.0,0.0012
195.0,0.0013
200.0,0.0016
205.0,0.0016
210.0,0.0017
215.0,0.0015
220.0,0.0016
225.0,0.0017
230.0,0.0016
235.0,0.0016
240.0,0.0018
245.0,0.002
250.0,0.0019
