depth,PAR_ADJUSTED
0.0,374.9849
5.0,189.2486
10.0,111.1283
15.0,71.4481
20.0,44.2105
25.0,30.2451
30.0,19.9285
35.0,13.5021
40.0,9.4813
45.0,6.4761
50.0,4.3581
55.0,3.1807
60.0,2.199
65.0,1.4007
70.0,1.021
75.0,0.7141
80.0,0.5924
85.0,0.3732
90.0,0.2618
95.0,0.2051
100.0,0.1517
105.0,0.1138
110.0,0.0852
115.0,0.0717
120.0,0.0464
125.0,0.0375
130.0,0.0321
135.0,0.024
140.0,0.0216
145.0,0.0155
150.0,0.0148
155.0,0.0113
160.0,0.0098
165.0,0.0092
170.0,0.0084
175.0,0.0063
180.0,0.006
185.0,0.005
190.0,0.0049
195.0,0.0047
200.0,0.0046
205.0,0.004
210.0,0.004
215.0,0.0033
220.0,0.0034
225.0,0.0038
230.0,0.0033
235.0,0.0032
240.0,0.0035
245.0,0.0036
250.0,0.0033
