depth,PAR_ADJUSTED
0.0,244.3867
5.0,118.4018
10.0,60.6787
15.0,39.7828
20.0,21.8561
25.0,14.6329
30.0,9.347
35.0,6.0336
40.0,3.7295
45.0,2.3886
50.0,1.6736
55.0,1.1453
60.0,0.7803
65.0,0.5009
70.0,0.3876
75.0,0.2583
80.0,0.1767
85.0,0.1251
90.0,0.0831
95.0,0.0641
100.0,0.0434
105.0,0.031
110.0,0.0218
115.0,0.0179
120.0,0.0114
125.0,0.0107
130.0,0.0083
135.0,0.0068
140.0,0.0056
145.0,0.0045
150.0,0.0038
155.0,0.0031
160.0,0.003
165.0,0.0031
170.0,0.0025
175.0,0.0019
180.0,0.0018
185.0,0.0018
190.0,0.0019
195.0,0.0019
200.0,0.0022
205.0,0.0022
210.0,0.002
215.0,0.0016
220.0,0.0018
225.0,0.0017
230.0,0.0017
235.0,0.0017
240.0,0.0017
245.0,0.0018
250.0,0.0016
