depth,PAR_ADJUSTED
0.0,322.7897
5.0,135.4106
10.0,59.4544
15.0,29.4592
20.0,14.8109
25.0,7.8464
30.0,4.0155
35.0,2.0758
40.0,1.0717
45.0,0.573
50.0,0.3375
55.0,0.1986
60.0,0.1283
65.0,0.0821
70.0,0.0557
75.0,0.0381
80.0,0.0276
85.0,0.0207
90.0,0.0142
95.0,0.0118
100.0,0.0095
105.0,0.0069
110.0,0.0054
115.0,0.0046
120.0,0.0037
125.0,0.0034
130.0,0.0032
135.0,0.0028
140.0,0.0025
145.0,0.0021
150.0,0.0019
155.0,0.0017
160.0,0.0019
165.0,0.0017
170.0,0.0016
175.0,0.0012
180.0,0.0013
185.0,0.0013
190.0,0.0013
195.0,0.0012
200.0,0.0014
205.0,0.0012
210.0,0.0014
215.0,0.0012
220.0,0.0012
225.0,0.0013
230.0,0.0013
235.0,0.0015
240.0,0.0015
245.0,0.0014
250.0,0.0015
