depth,PAR_ADJUSTED
0.0,136.1165
5.0,67.6845
10.0,33.1888
15.0,23.2
20.0,12.1523
25.0,8.1024
30.0,4.9861
35.0,3.2141
40.0,1.9999
45.0,1.2218
50.0,0.8488
55.0,0.6049
60.0,0.4286
65.0,0.2619
70.0,0.2228
75.0,0.1524
80.0,0.1125
85.0,0.073
90.0,0.0495
95.0,0.0411
100.0,0.0323
105.0,0.0227
110.0,0.0159
115.0,0.0123
120.0,0.0079
125.0,0.0073
130.0,0.0052
135.0,0.0039
140.0,0.0027
145.0,0.0022
150.0,0.0021
155.0,0.0016
160.0,0.0015
165.0,0.0014
170.0,0.0012
175.0,0.001
180.0,0.0009
185.0,0.0009
190.0,0.0009
195.0,0.001
200.0,0.0014
205.0,0.0014
210.0,0.0014
215.0,0.0011
220.0,0.0013
225.0,0.0014
230.0,0.0014
235.0,0.0016
240.0,0.0014
245.0,0.0018
250.0,0.0016
