depth,PAR_ADJUSTED
0.0,79.0038
5.0,45.6625
10.0,28.2463
15.0,19.1152
20.0,12.5523
25.0,9.0408
30.0,6.2945
35.0,4.4513
40.0,3.138
45.0,2.248
50.0,1.6636
55.0,1.2046
60.0,0.9115
65.0,0.728
70.0,0.5716
75.0,0.4807
80.0,0.3759
85.0,0.2937
90.0,0.2117
95.0,0.1812
100.0,0.1424
105.0,0.1229
110.0,0.092
115.0,0.0767
120.0,0.0667
125.0,0.0617
130.0,0.0495
135.0,0.044
140.0,0.0368
145.0,0.0324
150.0,0.0296
155.0,0.0271
160.0,0.0258
165.0,0.0268
170.0,0.0216
175.0,0.0221
180.0,0.0165
185.0,0.0189
190.0,0.0175
195.0,0.018
200.0,0.019
205.0,0.0158
210.0,0.0153
215.0,0.0144
220.0,0.0144
225.0,0.0134
230.0,0.0122
235.0,0.013
240.0,0.0131
245.0,0.0129
250.0,0.0109
