depth,PAR_ADJUSTED
0.0,125.3383
5.0,68.087
10.0,37.1878
15.0,23.02
20.0,13.2587
25.0,8.9182
30.0,5.4442
35.0,3.7461
40.0,2.2762
45.0,1.4936
50.0,1.0166
55.0,0.6512
60.0,0.4421
65.0,0.2917
70.0,0.2152
75.0,0.1495
80.0,0.1081
85.0,0.0783
90.0,0.0519
95.0,0.0418
100.0,0.0327
105.0,0.0238
110.0,0.0167
115.0,0.0131
120.0,0.0106
125.0,0.0081
130.0,0.0074
135.0,0.0066
140.0,0.0051
145.0,0.0043
150.0,0.0044
155.0,0.0037
160.0,0.0034
165.0,0.003
170.0,0.0029
175.0,0.0028
180.0,0.002
185.0,0.0021
190.0,0.0022
195.0,0.0022
200.0,0.0019
205.0,0.0019
210.0,0.0016
215.0,0.0016
220.0,0.0015
225.0,0.0016
230.0,0.0015
235.0,0.0015
240.0,0.0015
245.0,0.0017
250.0,0.0015
