depth,PAR_ADJUSTED
0.0,102.3005
5.0,50.3243
10.0,23.1327
15.0,12.987
20.0,6.6845
25.0,4.3017
30.0,2.2358
35.0,1.5646
40.0,0.8292
45.0,0.5346
50.0,0.3359
55.0,0.2085
60.0,0.1529
65.0,0.1028
70.0,0.0742
75.0,0.0577
80.0,0.0441
85.0,0.027
90.0,0.0192
95.0,0.0158
100.0,0.0123
105.0,0.01
110.0,0.0071
115.0,0.0057
120.0,0.0042
125.0,0.0039
130.0,0.0031
135.0,0.0029
140.0,0.0021
145.0,0.002
150.0,0.0017
155.0,0.0014
160.0,0.0013
165.0,0.0014
170.0,0.0013
175.0,0.0012
180.0,0.001
185.0,0.0013
190.0,0.0012
195.0,0.0013
200.0,0.0016
205.0,0.0016
210.0,0.0017
215.0,0.0014
220.0,0.0018
225.0,0.0019
230.0,0.0016
235.0,0.0019
240.0,0.0019
245.0,0.0019
250.0,0.0017
