depth,PAR_ADJUSTED
0.0,264.3667
5.0,144.8008
10.0,84.6816
15.0,64.1738
20.0,36.3567
25.0,31.4773
30.0,23.8783
35.0,15.8062
40.0,10.6555
45.0,8.4913
50.0,6.1341
55.0,4.7934
60.0,3.2046
65.0,2.3224
70.0,1.9036
75.0,1.2229
80.0,0.822
85.0,0.6073
90.0,0.4258
95.0,0.353
100.0,0.2143
105.0,0.1916
110.0,0.1291
115.0,0.1171
120.0,0.0755
125.0,0.067
130.0,0.0488
135.0,0.0394
140.0,0.0343
145.0,0.0269
150.0,0.0217
155.0,0.0191
160.0,0.0148
165.0,0.0166
170.0,0.011
175.0,0.0091
180.0,0.0083
185.0,0.0069
190.0,0.0075
195.0,0.0071
200.0,0.008
205.0,0.0071
210.0,0.0056
215.0,0.0045
220.0,0.005
225.0,0.005
230.0,0.0041
235.0,0.0041
240.0,0.0035
245.0,0.004
250.0,0.0027
