depth,PAR_ADJUSTED
0.0,372.4624
5.0,181.7685
10.0,95.4619
15.0,59.3554
20.0,35.6397
25.0,24.0019
30.0,14.9631
35.0,9.8097
40.0,5.6402
45.0,4.1126
50.0,2.6104
55.0,1.8753
60.0,1.3295
65.0,0.825
70.0,0.6247
75.0,0.4607
80.0,0.3503
85.0,0.24
90.0,0.1702
95.0,0.1392
100.0,0.0958
105.0,0.0806
110.0,0.0603
115.0,0.0524
120.0,0.034
125.0,0.0311
130.0,0.0247
135.0,0.0192
140.0,0.0209
145.0,0.0133
150.0,0.0125
155.0,0.0118
160.0,0.0112
165.0,0.0093
170.0,0.0082
175.0,0.0069
180.0,0.0067
185.0,0.0062
190.0,0.0072
195.0,0.0081
200.0,0.0102
205.0,0.0086
210.0,0.0093
215.0,0.0081
220.0,0.0094
225.0,0.0087
230.0,0.0097
235.0,0.0075
240.0,0.0077
245.0,0.0077
250.0,0.0055
