depth,PAR_ADJUSTED
0.0,844.0342
5.0,400.1259
10.0,216.1428
15.0,121.9946
20.0,77.955
25.0,45.9815
30.0,27.8812
35.0,15.6398
40.0,9.8949
45.0,6.0406
50.0,3.654
55.0,2.2522
60.0,1.4654
65.0,0.9006
70.0,0.6003
75.0,0.4268
80.0,0.2952
85.0,0.2153
90.0,0.1258
95.0,0.1051
100.0,0.0772
105.0,0.056
110.0,0.0467
115.0,0.0378
120.0,0.0315
125.0,0.0252
130.0,0.0218
135.0,0.0194
140.0,0.0165
145.0,0.014
150.0,0.0138
155.0,0.0121
160.0,0.0132
165.0,0.0104
170.0,0.0101
175.0,0.0092
180.0,0.0082
185.0,0.0086
190.0,0.0085
195.0,0.009
200.0,0.009
205.0,0.0077
210.0,0.0103
215.0,0.0075
220.0,0.0087
225.0,0.0081
230.0,0.0069
235.0,0.0066
240.0,0.0066
245.0,0.0062
250.0,0.0059
