depth,PAR_ADJUSTED
0.0,266.1613
5.0,141.562
10.0,85.4773
15.0,56.6804
20.0,37.3719
25.0,25.7137
30.0,17.5995
35.0,12.2328
40.0,8.567
45.0,7.0384
50.0,4.8409
55.0,3.7118
60.0,3.319
65.0,2.2215
70.0,1.8048
75.0,1.4311
80.0,1.2234
85.0,0.8875
90.0,0.6855
95.0,0.5222
100.0,0.4176
105.0,0.3601
110.0,0.2738
115.0,0.2293
120.0,0.1767
125.0,0.135
130.0,0.1095
135.0,0.0898
140.0,0.078
145.0,0.067
150.0,0.0601
155.0,0.0454
160.0,0.0401
165.0,0.0282
170.0,0.0285
175.0,0.026
180.0,0.0235
185.0,0.0203
190.0,0.0184
195.0,0.017
200.0,0.0159
205.0,0.0121
210.0,0.0113
215.0,0.0107
220.0,0.0091
225.0,0.0089
230.0,0.0094
235.0,0.008
240.0,0.0088
245.0,0.0084
250.0,0.0096
