depth,PAR_ADJUSTED
0.0,147.0894
5.0,69.8354
10.0,30.4577
15.0,19.1371
20.0,9.7802
25.0,6.1382
30.0,3.2425
35.0,2.3234
40.0,1.2056
45.0,0.6844
50.0,0.467
55.0,0.3312
60.0,0.2109
65.0,0.1519
70.0,0.1177
75.0,0.0892
80.0,0.0637
85.0,0.0388
90.0,0.0326
95.0,0.0238
100.0,0.0203
105.0,0.0191
110.0,0.0134
115.0,0.0086
120.0,0.0062
125.0,0.0064
130.0,0.0052
135.0,0.0045
140.0,0.0038
145.0,0.0027
150.0,0.0025
155.0,0.0017
160.0,0.0022
165.0,0.0017
170.0,0.0016
175.0,0.0013
180.0,0.001
185.0,0.0011
190.0,0.0009
195.0,0.0014
200.0,0.0016
205.0,0.0014
210.0,0.0016
215.0,0.0011
220.0,0.0016
225.0,0.0016
230.0,0.0015
235.0,0.0016
240.0,0.0013
245.0,0.0016
250.0,0.001
