depth,PAR_ADJUSTED
0.0,103.7317
5.0,61.3904
10.0,37.7397
15.0,24.8248
20.0,14.9029
25.0,11.4025
30.0,6.5532
35.0,5.5809
40.0,3.6528
45.0,2.6169
50.0,1.9881
55.0,1.2308
60.0,0.9707
65.0,0.6619
70.0,0.4902
75.0,0.3322
80.0,0.2374
85.0,0.1517
90.0,0.1008
95.0,0.0799
100.0,0.057
105.0,0.0425
110.0,0.0303
115.0,0.0226
120.0,0.0159
125.0,0.0152
130.0,0.0112
135.0,0.0092
140.0,0.0073
145.0,0.0057
150.0,0.0052
155.0,0.0042
160.0,0.0034
165.0,0.0035
170.0,0.0031
175.0,0.0026
180.0,0.0021
185.0,0.0023
190.0,0.0021
195.0,0.0021
200.0,0.0022
205.0,0.0019
210.0,0.0018
215.0,0.0015
220.0,0.0018
225.0,0.0016
230.0,0.0014
235.0,0.0013
240.0,0.0012
245.0,0.0011
250.0,0.0008
