depth,PAR_ADJUSTED
0.0,279.0807
5.0,110.0679
10.0,39.3828
15.0,18.1393
20.0,7.4777
25.0,3.6912
30.0,1.8831
35.0,0.8582
40.0,0.4076
45.0,0.2138
50.0,0.1256
55.0,0.0752
60.0,0.0526
65.0,0.0293
70.0,0.0235
75.0,0.0177
80.0,0.013
85.0,0.0106
90.0,0.0085
95.0,0.007
100.0,0.0058
105.0,0.0053
110.0,0.004
115.0,0.0034
120.0,0.0028
125.0,0.0029
130.0,0.0027
135.0,0.0026
140.0,0.0025
145.0,0.0019
150.0,0.0021
155.0,0.0019
160.0,0.0019
165.0,0.0016
170.0,0.0015
175.0,0.0012
180.0,0.0012
185.0,0.0014
190.0,0.0014
195.0,0.0015
200.0,0.0013
205.0,0.0013
210.0,0.0014
215.0,0.0013
220.0,0.0014
225.0,0.0014
230.0,0.0015
235.0,0.0018
240.0,0.0016
245.0,0.0018
250.0,0.0017
