depth,PAR_ADJUSTED
0.0,361.336
5.0,210.5364
10.0,141.5207
15.0,90.2122
20.0,61.8832
25.0,55.2218
30.0,34.895
35.0,31.0245
40.0,22.1358
45.0,21.4318
50.0,13.0934
55.0,8.691
60.0,7.5928
65.0,4.7196
70.0,3.009
75.0,2.0652
80.0,1.353
85.0,0.885
90.0,0.7033
95.0,0.5385
100.0,0.3372
105.0,0.2906
110.0,0.1713
115.0,0.1532
120.0,0.0928
125.0,0.0879
130.0,0.058
135.0,0.0399
140.0,0.0373
145.0,0.028
150.0,0.0183
155.0,0.0153
160.0,0.0131
165.0,0.0107
170.0,0.0082
175.0,0.007
180.0,0.0058
185.0,0.0043
190.0,0.0051
195.0,0.0053
200.0,0.0053
205.0,0.0046
210.0,0.0044
215.0,0.0036
220.0,0.0044
225.0,0.0041
230.0,0.0048
235.0,0.003
240.0,0.0032
245.0,0.0031
250.0,0.0021
