depth,PAR_ADJUSTED
0.0,115.4625
5.0,71.6551
10.0,47.396
15.0,32.0072
20.0,19.1585
25.0,16.6864
30.0,9.2475
35.0,8.8561
40.0,6.4263
45.0,4.2807
50.0,2.9309
55.0,2.1335
60.0,1.6309
65.0,1.0537
70.0,0.922
75.0,0.583
80.0,0.3883
85.0,0.2679
90.0,0.1786
95.0,0.1716
100.0,0.1193
105.0,0.0942
110.0,0.0676
115.0,0.0485
120.0,0.04
125.0,0.0402
130.0,0.0273
135.0,0.0247
140.0,0.0176
145.0,0.0167
150.0,0.0147
155.0,0.0111
160.0,0.0127
165.0,0.0112
170.0,0.01
175.0,0.0081
180.0,0.0068
185.0,0.0081
190.0,0.0083
195.0,0.007
200.0,0.0082
205.0,0.0076
210.0,0.0069
215.0,0.0054
220.0,0.006
225.0,0.0048
230.0,0.0039
235.0,0.0038
240.0,0.0032
245.0,0.0028
250.0,0.0019
