depth,PAR_ADJUSTED
0.0,168.7259
5.0,80.2183
10.0,33.0869
15.0,16.4772
20.0,7.5219
25.0,4.4036
30.0,2.0514
35.0,1.2923
40.0,0.6099
45.0,0.3478
50.0,0.1991
55.0,0.1292
60.0,0.0856
65.0,0.0485
70.0,0.0343
75.0,0.0222
80.0,0.0155
85.0,0.0099
90.0,0.0067
95.0,0.0057
100.0,0.0043
105.0,0.003
110.0,0.0023
115.0,0.0019
120.0,0.0014
125.0,0.0014
130.0,0.001
135.0,0.001
140.0,0.0007
145.0,0.0006
150.0,0.0005
155.0,0.0004
160.0,0.0005
165.0,0.0004
170.0,0.0005
175.0,0.0004
180.0,0.0003
185.0,0.0004
190.0,0.0004
195.0,0.0005
200.0,0.0006
205.0,0.0006
210.0,0.0008
215.0,0.0006
220.0,0.0007
225.0,0.0008
230.0,0.0008
235.0,0.0009
240.0,0.0009
245.0,0.0009
250.0,0.0009
