depth,PAR_ADJUSTED
0.0,847.8935
5.0,401.8777
10.0,216.9779
15.0,123.4279
20.0,79.0976
25.0,46.8063
30.0,28.5786
35.0,16.1317
40.0,10.2675
45.0,6.2625
50.0,3.8154
55.0,2.3539
60.0,1.5412
65.0,0.9455
70.0,0.6337
75.0,0.451
80.0,0.3132
85.0,0.2287
90.0,0.133
95.0,0.1111
100.0,0.0818
105.0,0.0595
110.0,0.0498
115.0,0.0404
120.0,0.0335
125.0,0.0267
130.0,0.0233
135.0,0.0206
140.0,0.0176
145.0,0.0149
150.0,0.0147
155.0,0.0128
160.0,0.014
165.0,0.0111
170.0,0.0108
175.0,0.0097
180.0,0.0087
185.0,0.0092
190.0,0.009
195.0,0.0096
200.0,0.0095
205.0,0.0082
210.0,0.011
215.0,0.0078
220.0,0.0092
225.0,0.0085
230.0,0.0072
235.0,0.0069
240.0,0.0069
245.0,0.0064
250.0,0.0061
