depth,PAR_ADJUSTED
0.0,564.828
5.0,293.8682
10.0,196.1143
15.0,133.2783
20.0,95.7046
25.0,69.5703
30.0,49.8912
35.0,32.9185
40.0,24.2142
45.0,18.7159
50.0,12.6051
55.0,8.444
60.0,6.938
65.0,4.5141
70.0,3.5378
75.0,2.6849
80.0,2.0587
85.0,1.7127
90.0,1.0863
95.0,0.9799
100.0,0.7546
105.0,0.6277
110.0,0.5425
115.0,0.4621
120.0,0.3814
125.0,0.3581
130.0,0.3035
135.0,0.2593
140.0,0.2363
145.0,0.1906
150.0,0.1847
155.0,0.1597
160.0,0.1599
165.0,0.1262
170.0,0.1117
175.0,0.0848
180.0,0.0846
185.0,0.072
190.0,0.0703
195.0,0.0681
200.0,0.0622
205.0,0.0525
210.0,0.0559
215.0,0.0413
220.0,0.0424
225.0,0.0371
230.0,0.03
235.0,0.0241
240.0,0.0252
245.0,0.0223
250.0,0.0182
