depth,PAR_ADJUSTED
0.0,499.8866
5.0,247.2205
10.0,136.2364
15.0,76.6725
20.0,41.4319
25.0,24.7941
30.0,14.4952
35.0,8.5325
40.0,4.5598
45.0,3.01
50.0,1.615
55.0,1.0171
60.0,0.6507
65.0,0.3728
70.0,0.2125
75.0,0.1369
80.0,0.0896
85.0,0.0595
90.0,0.0359
95.0,0.0296
100.0,0.0187
105.0,0.0144
110.0,0.0092
115.0,0.0075
120.0,0.0052
125.0,0.0047
130.0,0.0037
135.0,0.003
140.0,0.0031
145.0,0.0023
150.0,0.0019
155.0,0.002
160.0,0.0018
165.0,0.0015
170.0,0.0014
175.0,0.0011
180.0,0.0011
185.0,0.001
190.0,0.0011
195.0,0.0011
200.0,0.0013
205.0,0.0012
210.0,0.0013
215.0,0.0011
220.0,0.0011
225.0,0.0012
230.0,0.0013
235.0,0.001
240.0,0.0011
245.0,0.0011
250.0,0.001
