depth,PAR_ADJUSTED
0.0,479.4296
5.0,248.6032
10.0,147.3582
15.0,90.5811
20.0,61.0368
25.0,40.0375
30.0,25.3702
35.0,16.2987
40.0,10.665
45.0,6.5434
50.0,4.75
55.0,3.2399
60.0,2.3497
65.0,1.8197
70.0,1.3931
75.0,1.0919
80.0,0.8587
85.0,0.6363
90.0,0.4785
95.0,0.3915
100.0,0.3336
105.0,0.2641
110.0,0.2171
115.0,0.1792
120.0,0.143
125.0,0.1291
130.0,0.1047
135.0,0.0813
140.0,0.0707
145.0,0.0539
150.0,0.0533
155.0,0.038
160.0,0.0346
165.0,0.0323
170.0,0.0274
175.0,0.0229
180.0,0.0196
185.0,0.0194
190.0,0.0172
195.0,0.0162
200.0,0.0137
205.0,0.0134
210.0,0.0118
215.0,0.0111
220.0,0.0114
225.0,0.0105
230.0,0.0095
235.0,0.0095
240.0,0.0099
245.0,0.0087
250.0,0.009
