depth,PAR_ADJUSTED
0.0,196.8486
5.0,107.4221
10.0,66.0408
15.0,46.0996
20.0,29.9648
25.0,22.0428
30.0,15.6474
35.0,10.9069
40.0,8.6328
45.0,6.7577
50.0,4.3507
55.0,3.5187
60.0,2.448
65.0,1.4727
70.0,1.104
75.0,0.8421
80.0,0.7171
85.0,0.4034
90.0,0.2619
95.0,0.2088
100.0,0.1404
105.0,0.1036
110.0,0.0701
115.0,0.0527
120.0,0.0343
125.0,0.0265
130.0,0.0203
135.0,0.0146
140.0,0.0111
145.0,0.0084
150.0,0.0081
155.0,0.006
160.0,0.005
165.0,0.0048
170.0,0.0041
175.0,0.0035
180.0,0.0031
185.0,0.003
190.0,0.0027
195.0,0.0029
200.0,0.0039
205.0,0.003
210.0,0.0035
215.0,0.0026
220.0,0.0028
225.0,0.0029
230.0,0.0029
235.0,0.0027
240.0,0.0031
245.0,0.0031
250.0,0.0032
