depth,PAR_ADJUSTED
0.0,432.0759
5.0,223.4262
10.0,135.0093
15.0,91.8995
20.0,57.8434
25.0,40.9791
30.0,27.5244
35.0,18.0724
40.0,13.336
45.0,9.7024
50.0,6.9435
55.0,4.3953
60.0,3.6062
65.0,2.5828
70.0,1.9017
75.0,1.2302
80.0,0.9649
85.0,0.6952
90.0,0.4716
95.0,0.3436
100.0,0.2684
105.0,0.206
110.0,0.1633
115.0,0.139
120.0,0.094
125.0,0.0898
130.0,0.0732
135.0,0.0608
140.0,0.0524
145.0,0.0445
150.0,0.0395
155.0,0.0336
160.0,0.0269
165.0,0.025
170.0,0.0186
175.0,0.0157
180.0,0.0135
185.0,0.0115
190.0,0.0121
195.0,0.0101
200.0,0.0089
205.0,0.0076
210.0,0.0066
215.0,0.0058
220.0,0.0065
225.0,0.0055
230.0,0.0055
235.0,0.0043
240.0,0.0042
245.0,0.0043
250.0,0.0034
