depth,PAR_ADJUSTED
0.0,212.8946
5.0,88.1233
10.0,37.5925
15.0,17.7148
20.0,8.1083
25.0,4.135
30.0,1.8824
35.0,0.9625
40.0,0.4655
45.0,0.2242
50.0,0.1184
55.0,0.0684
60.0,0.0407
65.0,0.0238
70.0,0.0147
75.0,0.0097
80.0,0.0065
85.0,0.0048
90.0,0.0032
95.0,0.003
100.0,0.0023
105.0,0.0017
110.0,0.0014
115.0,0.0013
120.0,0.0011
125.0,0.001
130.0,0.0011
135.0,0.0011
140.0,0.001
145.0,0.0009
150.0,0.001
155.0,0.0009
160.0,0.001
165.0,0.0009
170.0,0.001
175.0,0.001
180.0,0.0009
185.0,0.0009
190.0,0.0011
195.0,0.001
200.0,0.0012
205.0,0.0012
210.0,0.0011
215.0,0.001
220.0,0.0011
225.0,0.0013
230.0,0.0013
235.0,0.0014
240.0,0.0014
245.0,0.0015
250.0,0.0014
