depth,PAR_ADJUSTED
0.0,155.854
5.0,71.4613
10.0,30.4089
15.0,16.8894
20.0,8.3028
25.0,4.9095
30.0,2.7151
35.0,1.522
40.0,0.8492
45.0,0.4549
50.0,0.2692
55.0,0.177
60.0,0.1328
65.0,0.0787
70.0,0.0673
75.0,0.0484
80.0,0.035
85.0,0.0248
90.0,0.0195
95.0,0.0155
100.0,0.0153
105.0,0.0112
110.0,0.0077
115.0,0.0052
120.0,0.0039
125.0,0.0041
130.0,0.0037
135.0,0.0027
140.0,0.0023
145.0,0.0018
150.0,0.0019
155.0,0.0014
160.0,0.0016
165.0,0.0013
170.0,0.0011
175.0,0.001
180.0,0.001
185.0,0.0011
190.0,0.001
195.0,0.0011
200.0,0.0015
205.0,0.0011
210.0,0.0017
215.0,0.0012
220.0,0.0015
225.0,0.0014
230.0,0.0014
235.0,0.0017
240.0,0.0017
245.0,0.0015
250.0,0.0016
