depth,PAR_ADJUSTED
0.0,859.9254
5.0,409.1635
10.0,221.1251
15.0,127.6581
20.0,82.4362
25.0,49.1028
30.0,30.171
35.0,17.1962
40.0,11.0977
45.0,6.7623
50.0,4.1731
55.0,2.5679
60.0,1.7123
65.0,1.048
70.0,0.7103
75.0,0.5056
80.0,0.3532
85.0,0.2596
90.0,0.1494
95.0,0.1244
100.0,0.0922
105.0,0.0674
110.0,0.0567
115.0,0.0462
120.0,0.0378
125.0,0.03
130.0,0.0264
135.0,0.0232
140.0,0.0199
145.0,0.0166
150.0,0.0164
155.0,0.0143
160.0,0.0156
165.0,0.0124
170.0,0.0121
175.0,0.0108
180.0,0.0096
185.0,0.0102
190.0,0.01
195.0,0.0107
200.0,0.0105
205.0,0.0091
210.0,0.0123
215.0,0.0086
220.0,0.01
225.0,0.0092
230.0,0.0077
235.0,0.0074
240.0,0.0074
245.0,0.0068
250.0,0.0065
