depth,PAR_ADJUSTED
0.0,81.4819
5.0,46.313
10.0,27.8261
15.0,18.3538
20.0,11.8395
25.0,8.3071
30.0,5.743
35.0,3.9501
40.0,2.6776
45.0,1.8806
50.0,1.3826
55.0,0.973
60.0,0.7348
65.0,0.5814
70.0,0.4464
75.0,0.369
80.0,0.2849
85.0,0.2189
90.0,0.1598
95.0,0.1346
100.0,0.1048
105.0,0.0897
110.0,0.0663
115.0,0.0548
120.0,0.0475
125.0,0.0436
130.0,0.035
135.0,0.0308
140.0,0.0255
145.0,0.022
150.0,0.0204
155.0,0.0185
160.0,0.0179
165.0,0.0181
170.0,0.0147
175.0,0.0153
180.0,0.0111
185.0,0.0128
190.0,0.0121
195.0,0.0128
200.0,0.0132
205.0,0.0112
210.0,0.0108
215.0,0.0101
220.0,0.0104
225.0,0.0097
230.0,0.0091
235.0,0.0097
240.0,0.0098
245.0,0.0097
250.0,0.0084
