depth,PAR_ADJUSTED
0.0,134.5498
5.0,76.8253
10.0,40.9352
15.0,25.6816
20.0,13.6991
25.0,10.4431
30.0,6.013
35.0,4.7942
40.0,2.761
45.0,1.7491
50.0,1.2103
55.0,0.7525
60.0,0.5471
65.0,0.325
70.0,0.2648
75.0,0.1663
80.0,0.1106
85.0,0.0762
90.0,0.0533
95.0,0.0465
100.0,0.0317
105.0,0.0251
110.0,0.0183
115.0,0.0129
120.0,0.0106
125.0,0.0107
130.0,0.0084
135.0,0.0071
140.0,0.0059
145.0,0.0047
150.0,0.0044
155.0,0.0035
160.0,0.0038
165.0,0.0036
170.0,0.0034
175.0,0.0028
180.0,0.0021
185.0,0.0027
190.0,0.0027
195.0,0.003
200.0,0.0034
205.0,0.0037
210.0,0.0035
215.0,0.0027
220.0,0.0036
225.0,0.0035
230.0,0.0031
235.0,0.003
240.0,0.0027
245.0,0.0027
250.0,0.0019
