depth,PAR_ADJUSTED
0.0,235.0501
5.0,125.156
10.0,76.1615
15.0,54.272
20.0,31.437
25.0,27.3567
30.0,18.6666
35.0,14.4511
40.0,10.4019
45.0,8.9601
50.0,6.2821
55.0,4.3002
60.0,3.6398
65.0,2.4542
70.0,1.8981
75.0,1.2317
80.0,0.8944
85.0,0.5813
90.0,0.4331
95.0,0.3239
100.0,0.218
105.0,0.2031
110.0,0.121
115.0,0.112
120.0,0.0667
125.0,0.0583
130.0,0.0434
135.0,0.0333
140.0,0.0258
145.0,0.0212
150.0,0.0171
155.0,0.0132
160.0,0.0111
165.0,0.0106
170.0,0.0072
175.0,0.0059
180.0,0.0051
185.0,0.0041
190.0,0.0045
195.0,0.0048
200.0,0.0047
205.0,0.0045
210.0,0.0037
215.0,0.0031
220.0,0.0038
225.0,0.0038
230.0,0.0038
235.0,0.0027
240.0,0.0027
245.0,0.0033
250.0,0.0021
